generation_id,plant_id,generation_date,generated_energy_kwh,expected_energy_kwh,availability_rate,measurement_status,source_updated_at,extracted_at,batch_id
GEN-PLANT-001-2026-04-09,PLANT-001,2026-04-09,6631.08,6380,0.9933,FINAL,2026-04-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-09,PLANT-002,2026-04-09,8743.71,9240,0.9467,FINAL,2026-04-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-09,PLANT-003,2026-04-09,4065.03,4312,0.944,FINAL,2026-04-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-09,PLANT-004,2026-04-09,10738.06,10850,0.9863,FINAL,2026-04-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-09,PLANT-005,2026-04-09,17991.97,19840,0.9602,FINAL,2026-04-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-09,PLANT-006,2026-04-09,5648.15,5544,0.987,FINAL,2026-04-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-09,PLANT-007,2026-04-09,8041.07,8272,0.9297,FINAL,2026-04-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-09,PLANT-008,2026-04-09,1914.2,2200,0.9323,FINAL,2026-04-10T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-10,PLANT-001,2026-04-10,5939.38,6380,0.95,FINAL,2026-04-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-10,PLANT-002,2026-04-10,9053.85,9240,0.9504,FINAL,2026-04-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-10,PLANT-003,2026-04-10,4175.27,4312,0.9326,FINAL,2026-04-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-10,PLANT-004,2026-04-10,10574.86,10850,0.9662,FINAL,2026-04-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-10,PLANT-005,2026-04-10,18535.86,19840,0.961,FINAL,2026-04-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-10,PLANT-006,2026-04-10,4961.07,5544,0.9218,FINAL,2026-04-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-10,PLANT-007,2026-04-10,7666.36,8272,0.9695,FINAL,2026-04-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-10,PLANT-008,2026-04-10,2084.07,2200,0.9311,FINAL,2026-04-11T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-11,PLANT-001,2026-04-11,5927.28,6380,0.9157,FINAL,2026-04-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-11,PLANT-002,2026-04-11,8329.45,9240,0.9533,FINAL,2026-04-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-11,PLANT-003,2026-04-11,3717.75,4312,0.9758,FINAL,2026-04-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-11,PLANT-004,2026-04-11,11041.19,10850,0.9841,FINAL,2026-04-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-11,PLANT-005,2026-04-11,19591.46,19840,0.9583,FINAL,2026-04-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-11,PLANT-006,2026-04-11,5460.89,5544,0.9404,FINAL,2026-04-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-11,PLANT-007,2026-04-11,7391.07,8272,0.9394,FINAL,2026-04-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-11,PLANT-008,2026-04-11,2067.68,2200,0.9288,FINAL,2026-04-12T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-12,PLANT-001,2026-04-12,5584.6,6380,0.9908,FINAL,2026-04-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-12,PLANT-002,2026-04-12,9224.92,9240,0.9693,FINAL,2026-04-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-12,PLANT-003,2026-04-12,4059.89,4312,0.9415,FINAL,2026-04-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-12,PLANT-004,2026-04-12,9680.56,10850,0.9525,FINAL,2026-04-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-12,PLANT-005,2026-04-12,18791.93,19840,0.9342,FINAL,2026-04-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-12,PLANT-006,2026-04-12,4540.44,5544,0.9277,FINAL,2026-04-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-12,PLANT-007,2026-04-12,7728,8272,0.9401,FINAL,2026-04-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-12,PLANT-008,2026-04-12,2017.63,2200,0.9773,FINAL,2026-04-13T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-13,PLANT-001,2026-04-13,5522.11,6380,0.9535,FINAL,2026-04-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-13,PLANT-002,2026-04-13,8057.48,9240,0.9791,FINAL,2026-04-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-13,PLANT-003,2026-04-13,3701.6,4312,0.9617,FINAL,2026-04-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-13,PLANT-004,2026-04-13,10714.72,10850,0.9427,FINAL,2026-04-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-13,PLANT-005,2026-04-13,19050.53,19840,0.9128,FINAL,2026-04-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-13,PLANT-006,2026-04-13,5280.29,5544,0.9312,FINAL,2026-04-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-13,PLANT-007,2026-04-13,6974.54,8272,0.9471,FINAL,2026-04-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-13,PLANT-008,2026-04-13,2022.37,2200,0.9667,FINAL,2026-04-14T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-14,PLANT-001,2026-04-14,6006.75,6380,0.9685,FINAL,2026-04-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-14,PLANT-002,2026-04-14,8152.12,9240,0.9226,FINAL,2026-04-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-14,PLANT-003,2026-04-14,3534.18,4312,0.923,FINAL,2026-04-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-14,PLANT-004,2026-04-14,9425.04,10850,0.9601,FINAL,2026-04-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-14,PLANT-005,2026-04-14,18115.2,19840,0.9457,FINAL,2026-04-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-14,PLANT-006,2026-04-14,5007.16,5544,0.9648,FINAL,2026-04-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-14,PLANT-007,2026-04-14,7793.04,8272,0.9629,FINAL,2026-04-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-14,PLANT-008,2026-04-14,2210.9,2200,0.9774,FINAL,2026-04-15T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-15,PLANT-001,2026-04-15,5938.77,6380,0.9316,FINAL,2026-04-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-15,PLANT-002,2026-04-15,9369.92,9240,0.9945,FINAL,2026-04-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-15,PLANT-003,2026-04-15,4352.71,4312,0.9639,FINAL,2026-04-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-15,PLANT-004,2026-04-15,10239.59,10850,0.9408,FINAL,2026-04-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-15,PLANT-005,2026-04-15,17899.04,19840,0.9186,FINAL,2026-04-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-15,PLANT-006,2026-04-15,4592.26,5544,0.9166,FINAL,2026-04-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-15,PLANT-007,2026-04-15,7857.14,8272,0.985,FINAL,2026-04-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-15,PLANT-008,2026-04-15,1961.25,2200,0.9395,FINAL,2026-04-16T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-16,PLANT-001,2026-04-16,6308.9,6380,0.9342,FINAL,2026-04-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-16,PLANT-002,2026-04-16,8206.85,9240,0.9661,FINAL,2026-04-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-16,PLANT-003,2026-04-16,3690.86,4312,0.9345,FINAL,2026-04-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-16,PLANT-004,2026-04-16,10669.77,10850,0.9879,FINAL,2026-04-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-16,PLANT-005,2026-04-16,18291.69,19840,0.9686,FINAL,2026-04-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-16,PLANT-006,2026-04-16,5071.61,5544,0.9612,FINAL,2026-04-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-16,PLANT-007,2026-04-16,8196.2,8272,0.9742,FINAL,2026-04-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-16,PLANT-008,2026-04-16,1808.68,2200,0.934,FINAL,2026-04-17T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-17,PLANT-001,2026-04-17,5669.35,6380,0.969,FINAL,2026-04-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-17,PLANT-002,2026-04-17,9357.62,9240,0.9665,FINAL,2026-04-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-17,PLANT-003,2026-04-17,3883.8,4312,0.9343,FINAL,2026-04-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-17,PLANT-004,2026-04-17,10282.7,10850,0.9421,FINAL,2026-04-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-17,PLANT-005,2026-04-17,19385.9,19840,0.9726,FINAL,2026-04-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-17,PLANT-006,2026-04-17,5295.59,5544,0.9707,FINAL,2026-04-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-17,PLANT-007,2026-04-17,7839.46,8272,0.9687,FINAL,2026-04-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-17,PLANT-008,2026-04-17,2012.6,2200,0.9143,FINAL,2026-04-18T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-18,PLANT-001,2026-04-18,6140.15,6380,0.928,FINAL,2026-04-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-18,PLANT-002,2026-04-18,8768.75,9240,0.9313,FINAL,2026-04-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-18,PLANT-003,2026-04-18,3706.97,4312,0.9147,FINAL,2026-04-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-18,PLANT-004,2026-04-18,10295.06,10850,0.93,FINAL,2026-04-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-18,PLANT-005,2026-04-18,18683.52,19840,0.9798,FINAL,2026-04-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-18,PLANT-006,2026-04-18,5079.51,5544,0.9596,FINAL,2026-04-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-18,PLANT-007,2026-04-18,7678.57,8272,0.9176,FINAL,2026-04-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-18,PLANT-008,2026-04-18,1884.3,2200,0.9125,FINAL,2026-04-19T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-19,PLANT-001,2026-04-19,5690.39,6380,0.976,FINAL,2026-04-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-19,PLANT-002,2026-04-19,8425.87,9240,0.9396,FINAL,2026-04-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-19,PLANT-003,2026-04-19,4138.99,4312,0.9692,FINAL,2026-04-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-19,PLANT-004,2026-04-19,11224.8,10850,0.9827,FINAL,2026-04-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-19,PLANT-005,2026-04-19,17406.85,19840,0.948,FINAL,2026-04-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-19,PLANT-006,2026-04-19,5191.14,5544,0.927,FINAL,2026-04-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-19,PLANT-007,2026-04-19,7787.2,8272,0.9129,FINAL,2026-04-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-19,PLANT-008,2026-04-19,2129.84,2200,0.9694,FINAL,2026-04-20T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-20,PLANT-001,2026-04-20,5268.92,6380,0.9139,FINAL,2026-04-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-20,PLANT-002,2026-04-20,9296.97,9240,0.9566,FINAL,2026-04-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-20,PLANT-003,2026-04-20,3779.58,4312,0.9122,FINAL,2026-04-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-20,PLANT-004,2026-04-20,10333.13,10850,0.9221,FINAL,2026-04-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-20,PLANT-005,2026-04-20,16874.04,19840,0.9199,FINAL,2026-04-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-20,PLANT-006,2026-04-20,5077.2,5544,0.9591,FINAL,2026-04-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-20,PLANT-007,2026-04-20,7301.43,8272,0.9165,FINAL,2026-04-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-20,PLANT-008,2026-04-20,2285.19,2200,0.9815,FINAL,2026-04-21T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-21,PLANT-001,2026-04-21,5886.87,6380,0.9782,FINAL,2026-04-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-21,PLANT-002,2026-04-21,8092.17,9240,0.9761,FINAL,2026-04-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-21,PLANT-003,2026-04-21,3850.96,4312,0.9468,FINAL,2026-04-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-21,PLANT-004,2026-04-21,9370.19,10850,0.9673,FINAL,2026-04-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-21,PLANT-005,2026-04-21,17286.7,19840,0.9756,FINAL,2026-04-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-21,PLANT-006,2026-04-21,5274.69,5544,0.9613,FINAL,2026-04-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-21,PLANT-007,2026-04-21,8037.41,8272,0.9881,FINAL,2026-04-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-21,PLANT-008,2026-04-21,1934.01,2200,0.9883,FINAL,2026-04-22T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-22,PLANT-001,2026-04-22,6030.87,6380,0.9693,FINAL,2026-04-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-22,PLANT-002,2026-04-22,7848.23,9240,0.9208,FINAL,2026-04-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-22,PLANT-003,2026-04-22,4220.4,4312,0.9775,FINAL,2026-04-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-22,PLANT-004,2026-04-22,9898.65,10850,0.9226,FINAL,2026-04-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-22,PLANT-005,2026-04-22,16775.23,19840,0.9397,FINAL,2026-04-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-22,PLANT-006,2026-04-22,5600.59,5544,0.9825,FINAL,2026-04-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-22,PLANT-007,2026-04-22,7536.94,8272,0.986,FINAL,2026-04-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-22,PLANT-008,2026-04-22,2025.02,2200,0.9879,FINAL,2026-04-23T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-23,PLANT-001,2026-04-23,6285.01,6380,0.9755,FINAL,2026-04-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-23,PLANT-002,2026-04-23,8863.35,9240,0.9251,FINAL,2026-04-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-23,PLANT-003,2026-04-23,4002.99,4312,0.94,FINAL,2026-04-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-23,PLANT-004,2026-04-23,9790.79,10850,0.9506,FINAL,2026-04-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-23,PLANT-005,2026-04-23,18367.05,19840,0.9721,FINAL,2026-04-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-23,PLANT-006,2026-04-23,5480.88,5544,0.9875,FINAL,2026-04-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-23,PLANT-007,2026-04-23,7198.3,8272,0.9696,FINAL,2026-04-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-23,PLANT-008,2026-04-23,2181.72,2200,0.9455,FINAL,2026-04-24T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-24,PLANT-001,2026-04-24,6310.43,6380,0.9452,FINAL,2026-04-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-24,PLANT-002,2026-04-24,9063.37,9240,0.9409,FINAL,2026-04-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-24,PLANT-003,2026-04-24,3927.95,4312,0.9933,FINAL,2026-04-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-24,PLANT-004,2026-04-24,10452.56,10850,0.9687,FINAL,2026-04-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-24,PLANT-005,2026-04-24,19196.99,19840,0.9283,FINAL,2026-04-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-24,PLANT-006,2026-04-24,4655.83,5544,0.9305,FINAL,2026-04-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-24,PLANT-007,2026-04-24,7158.59,8272,0.9343,FINAL,2026-04-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-24,PLANT-008,2026-04-24,1815.45,2200,0.9233,FINAL,2026-04-25T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-25,PLANT-001,2026-04-25,6076.58,6380,0.9385,FINAL,2026-04-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-25,PLANT-002,2026-04-25,8401.68,9240,0.9152,FINAL,2026-04-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-25,PLANT-003,2026-04-25,4408.45,4312,0.973,FINAL,2026-04-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-25,PLANT-004,2026-04-25,10932.54,10850,0.9531,FINAL,2026-04-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-25,PLANT-005,2026-04-25,18190.63,19840,0.9877,FINAL,2026-04-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-25,PLANT-006,2026-04-25,4798.01,5544,0.9351,FINAL,2026-04-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-25,PLANT-007,2026-04-25,7884.77,8272,0.991,FINAL,2026-04-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-25,PLANT-008,2026-04-25,2140.01,2200,0.9827,FINAL,2026-04-26T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-26,PLANT-001,2026-04-26,5856.64,6380,0.9664,FINAL,2026-04-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-26,PLANT-002,2026-04-26,8069.46,9240,0.9342,FINAL,2026-04-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-26,PLANT-003,2026-04-26,3903.22,4312,0.9939,FINAL,2026-04-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-26,PLANT-004,2026-04-26,9285.29,10850,0.9328,FINAL,2026-04-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-26,PLANT-005,2026-04-26,17981.31,19840,0.9818,FINAL,2026-04-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-26,PLANT-006,2026-04-26,5137.24,5544,0.9821,FINAL,2026-04-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-26,PLANT-007,2026-04-26,7672.39,8272,0.9588,FINAL,2026-04-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-26,PLANT-008,2026-04-26,2051.55,2200,0.9351,FINAL,2026-04-27T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-27,PLANT-001,2026-04-27,5671.48,6380,0.9875,FINAL,2026-04-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-27,PLANT-002,2026-04-27,8745.89,9240,0.9233,FINAL,2026-04-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-27,PLANT-003,2026-04-27,3631.26,4312,0.9551,FINAL,2026-04-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-27,PLANT-004,2026-04-27,10993.15,10850,0.9739,FINAL,2026-04-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-005-2026-04-27,PLANT-005,2026-04-27,18550.97,19840,0.9195,FINAL,2026-04-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-006-2026-04-27,PLANT-006,2026-04-27,5608.75,5544,0.9878,FINAL,2026-04-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-007-2026-04-27,PLANT-007,2026-04-27,7451.7,8272,0.9432,FINAL,2026-04-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-008-2026-04-27,PLANT-008,2026-04-27,2022.79,2200,0.9157,FINAL,2026-04-28T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-001-2026-04-28,PLANT-001,2026-04-28,5241.14,6380,0.9308,FINAL,2026-04-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-002-2026-04-28,PLANT-002,2026-04-28,8091.54,9240,0.9211,FINAL,2026-04-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-003-2026-04-28,PLANT-003,2026-04-28,3544.26,4312,0.9297,FINAL,2026-04-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
GEN-PLANT-004-2026-04-28,PLANT-004,2026-04-28,9532.69,10850,0.9493,FINAL,2026-04-29T06:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
