invoice_id,contract_id,reference_month,issue_date,due_date,energy_consumed_kwh,energy_compensated_kwh,gross_amount_brl,discount_amount_brl,net_amount_brl,status,paid_at,source_updated_at,extracted_at,batch_id
INV-000242,CONTRACT-000092,2026-04-01,2026-05-03,2026-05-13,561.17,531.79,582.5,63.43,519.07,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000243,CONTRACT-000093,2026-04-01,2026-05-03,2026-05-13,735.67,628.71,746.53,128.78,617.75,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000244,CONTRACT-000094,2026-04-01,2026-05-03,2026-05-13,872.26,791.77,874.92,95.98,778.94,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000245,CONTRACT-000095,2026-04-01,2026-05-03,2026-05-13,1245.07,833.81,1225.37,205.62,1019.75,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000246,CONTRACT-000096,2026-04-01,2026-05-03,2026-05-13,341.21,307.19,375.74,47.08,328.66,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000247,CONTRACT-000097,2026-04-01,2026-05-03,2026-05-13,833.97,651.26,838.93,154.36,684.57,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000248,CONTRACT-000098,2026-04-01,2026-05-03,2026-05-13,704.48,514.25,717.21,101.2,616.01,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000249,CONTRACT-000099,2026-04-01,2026-05-03,2026-05-13,520.91,397.67,544.66,84.04,460.62,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000250,CONTRACT-000100,2026-04-01,2026-05-03,2026-05-13,600.97,481.73,619.91,100.18,519.73,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000251,CONTRACT-000101,2026-04-01,2026-05-03,2026-05-13,263,201.35,302.22,36.63,265.59,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000252,CONTRACT-000102,2026-04-01,2026-05-03,2026-05-13,475.22,337.42,501.71,62.36,439.35,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000253,CONTRACT-000103,2026-04-01,2026-05-03,2026-05-13,683.67,500.06,697.65,136.88,560.77,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000254,CONTRACT-000104,2026-04-01,2026-05-03,2026-05-13,426.83,391.96,456.22,55.8,400.42,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000255,CONTRACT-000105,2026-04-01,2026-05-03,2026-05-13,761.72,631.41,771.02,117.04,653.98,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000256,CONTRACT-000106,2026-04-01,2026-05-03,2026-05-13,542.85,446.18,565.28,75.24,490.04,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000257,CONTRACT-000107,2026-04-01,2026-05-03,2026-05-13,625.14,510.59,642.63,106.87,535.76,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000258,CONTRACT-000108,2026-04-01,2026-05-03,2026-05-13,968.76,837.7,965.63,180.86,784.77,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000259,CONTRACT-000109,2026-04-01,2026-05-03,2026-05-13,649.36,447.77,665.4,85.37,580.03,OPEN,NULL,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000260,CONTRACT-000110,2026-04-01,2026-05-03,2026-05-13,260.29,211.97,299.67,35.12,264.55,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000261,CONTRACT-000111,2026-04-01,2026-05-03,2026-05-13,859.69,612.35,863.11,150.87,712.24,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000262,CONTRACT-000112,2026-04-01,2026-05-03,2026-05-13,202.47,177.89,245.32,47.1,198.22,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000263,CONTRACT-000113,2026-04-01,2026-05-03,2026-05-13,484.17,369.89,510.12,61.21,448.91,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000264,CONTRACT-000114,2026-04-01,2026-05-03,2026-05-13,262.98,198.82,302.2,36.63,265.57,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000265,CONTRACT-000115,2026-04-01,2026-05-03,2026-05-13,1024.64,770.7,1018.16,194.06,824.1,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000266,CONTRACT-000116,2026-04-01,2026-05-03,2026-05-13,1056.56,838.27,1048.17,112.15,936.02,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000267,CONTRACT-000117,2026-04-01,2026-05-03,2026-05-13,256.42,239.01,296.03,43.43,252.6,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000268,CONTRACT-000118,2026-04-01,2026-05-03,2026-05-13,1196.64,883.42,1179.84,155.5,1024.34,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000269,CONTRACT-000119,2026-04-01,2026-05-03,2026-05-13,257.72,195.35,297.26,58.98,238.28,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000270,CONTRACT-000120,2026-04-01,2026-05-03,2026-05-13,823.71,724.42,829.29,98.19,731.1,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000271,CONTRACT-000121,2026-04-01,2026-05-03,2026-05-13,598.82,547.47,617.89,68.59,549.3,OPEN,NULL,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000272,CONTRACT-000122,2026-04-01,2026-05-03,2026-05-13,1124.57,871.8,1112.1,184.39,927.71,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000273,CONTRACT-000123,2026-04-01,2026-05-03,2026-05-13,348.27,286.81,382.37,67.22,315.15,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000274,CONTRACT-000124,2026-04-01,2026-05-03,2026-05-13,969.83,740.93,966.64,97.82,868.82,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000275,CONTRACT-000125,2026-04-01,2026-05-03,2026-05-13,222.12,205.38,263.79,49.78,214.01,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000276,CONTRACT-000126,2026-04-01,2026-05-03,2026-05-13,938.7,865.45,937.38,133.67,803.71,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000277,CONTRACT-000127,2026-04-01,2026-05-03,2026-05-13,803.07,542.22,809.89,86.66,723.23,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000278,CONTRACT-000128,2026-04-01,2026-05-03,2026-05-13,679.12,503.83,693.37,138.6,554.77,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000279,CONTRACT-000129,2026-04-01,2026-05-03,2026-05-13,735.46,565.39,746.33,143.07,603.26,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000280,CONTRACT-000130,2026-04-01,2026-05-03,2026-05-13,357.21,242.59,390.78,44.55,346.23,OPEN,NULL,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000281,CONTRACT-000131,2026-04-01,2026-05-03,2026-05-13,991.66,787.22,987.16,125.76,861.4,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000282,CONTRACT-000132,2026-04-01,2026-05-03,2026-05-13,769.72,769.72,778.54,131.03,647.51,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000283,CONTRACT-000133,2026-04-01,2026-05-03,2026-05-13,844.19,765.23,848.54,107,741.54,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000284,CONTRACT-000134,2026-04-01,2026-05-03,2026-05-13,1220.89,835.92,1202.64,129.76,1072.88,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000285,CONTRACT-000135,2026-04-01,2026-05-03,2026-05-13,350.77,233.82,384.72,76.06,308.66,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000286,CONTRACT-000136,2026-04-01,2026-05-03,2026-05-13,968.34,791.83,965.24,122.01,843.23,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000287,CONTRACT-000137,2026-04-01,2026-05-03,2026-05-13,918.99,918.99,918.85,97.21,821.64,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000288,CONTRACT-000138,2026-04-01,2026-05-03,2026-05-13,353.09,250.06,386.9,58.19,328.71,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000289,CONTRACT-000139,2026-04-01,2026-05-03,2026-05-13,323.64,249.79,359.22,59.95,299.27,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000290,CONTRACT-000140,2026-04-01,2026-05-03,2026-05-13,414.44,379.25,444.57,56.77,387.8,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000291,CONTRACT-000141,2026-04-01,2026-05-03,2026-05-13,694.77,618.45,708.08,100.69,607.39,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000292,CONTRACT-000142,2026-04-01,2026-05-03,2026-05-13,694.59,469.21,707.91,101.59,606.32,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000293,CONTRACT-000143,2026-04-01,2026-05-03,2026-05-13,301.97,242.5,338.85,48.42,290.43,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000294,CONTRACT-000144,2026-04-01,2026-05-03,2026-05-13,871.19,858.33,873.92,110.99,762.93,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000295,CONTRACT-000145,2026-04-01,2026-05-03,2026-05-13,270.96,237.2,309.7,45.99,263.71,OPEN,NULL,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000296,CONTRACT-000146,2026-04-01,2026-05-03,2026-05-13,1029.53,685.52,1022.76,102.38,920.38,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000297,CONTRACT-000147,2026-04-01,2026-05-03,2026-05-13,412.73,391.13,442.97,59.14,383.83,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000298,CONTRACT-000148,2026-04-01,2026-05-03,2026-05-13,392.09,323.75,423.56,78.66,344.9,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000299,CONTRACT-000149,2026-04-01,2026-05-03,2026-05-13,929.33,926.21,928.57,166.03,762.54,PAID,2026-05-10T13:00:00Z,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000300,CONTRACT-000150,2026-04-01,2026-05-03,2026-05-13,336.54,246.1,371.35,59.27,312.08,OPEN,NULL,2026-05-06T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000301,CONTRACT-000001,2026-05-01,2026-06-02,2026-06-12,1167.43,905.52,1152.38,143.93,1008.45,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000302,CONTRACT-000002,2026-05-01,2026-06-02,2026-06-12,677.33,677.33,691.69,96.91,594.78,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000303,CONTRACT-000003,2026-05-01,2026-06-02,2026-06-12,308.71,278.68,345.19,36.24,308.95,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000304,CONTRACT-000004,2026-05-01,2026-06-02,2026-06-12,1049.42,861.23,1041.45,132.78,908.67,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000305,CONTRACT-000005,2026-05-01,2026-06-02,2026-06-12,770.39,577.26,779.17,154.59,624.58,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000306,CONTRACT-000006,2026-05-01,2026-06-02,2026-06-12,542.15,440.66,564.62,104.96,459.66,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000307,CONTRACT-000007,2026-05-01,2026-06-02,2026-06-12,452.21,418.66,480.08,71.87,408.21,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000308,CONTRACT-000008,2026-05-01,2026-06-02,2026-06-12,242.88,202.66,283.31,45.33,237.98,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000309,CONTRACT-000009,2026-05-01,2026-06-02,2026-06-12,529.26,481.57,552.5,96.36,456.14,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000310,CONTRACT-000010,2026-05-01,2026-06-02,2026-06-12,495.91,455.12,521.16,57.48,463.68,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000311,CONTRACT-000011,2026-05-01,2026-06-02,2026-06-12,739.19,550.17,749.84,80.98,668.86,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000312,CONTRACT-000012,2026-05-01,2026-06-02,2026-06-12,794.02,607.14,801.38,98.89,702.49,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000313,CONTRACT-000013,2026-05-01,2026-06-02,2026-06-12,474.37,474.37,500.91,51.24,449.67,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000314,CONTRACT-000014,2026-05-01,2026-06-02,2026-06-12,1182.11,1045.96,1166.18,121.17,1045.01,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000315,CONTRACT-000015,2026-05-01,2026-06-02,2026-06-12,611.65,574.26,629.95,67.4,562.55,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000316,CONTRACT-000016,2026-05-01,2026-06-02,2026-06-12,505.88,378.26,530.53,73.58,456.95,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000317,CONTRACT-000017,2026-05-01,2026-06-02,2026-06-12,1241.45,957.48,1221.96,226.31,995.65,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000318,CONTRACT-000018,2026-05-01,2026-06-02,2026-06-12,452.24,417.16,480.11,85.08,395.03,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000319,CONTRACT-000019,2026-05-01,2026-06-02,2026-06-12,564.29,479.75,585.43,107.78,477.65,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000320,CONTRACT-000020,2026-05-01,2026-06-02,2026-06-12,741.28,614.4,751.8,95.4,656.4,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000321,CONTRACT-000021,2026-05-01,2026-06-02,2026-06-12,440.13,432.59,468.72,47.48,421.24,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000322,CONTRACT-000022,2026-05-01,2026-06-02,2026-06-12,812.26,634.82,818.52,128.84,689.68,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000323,CONTRACT-000023,2026-05-01,2026-06-02,2026-06-12,398.25,365.03,429.35,56.03,373.32,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000324,CONTRACT-000024,2026-05-01,2026-06-02,2026-06-12,256.76,185.88,296.35,55.98,240.37,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000325,CONTRACT-000025,2026-05-01,2026-06-02,2026-06-12,1215.42,949.31,1197.49,148.85,1048.64,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000326,CONTRACT-000026,2026-05-01,2026-06-02,2026-06-12,546.02,521.05,568.26,81.26,487,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000327,CONTRACT-000027,2026-05-01,2026-06-02,2026-06-12,867.61,663.41,870.55,139.9,730.65,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000328,CONTRACT-000028,2026-05-01,2026-06-02,2026-06-12,677.98,629.33,692.3,109.24,583.06,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000329,CONTRACT-000029,2026-05-01,2026-06-02,2026-06-12,798.31,689.79,805.41,97.13,708.28,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000330,CONTRACT-000030,2026-05-01,2026-06-02,2026-06-12,1012.65,730.86,1006.89,144.09,862.8,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000331,CONTRACT-000031,2026-05-01,2026-06-02,2026-06-12,607.21,607.21,625.78,104.94,520.84,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000332,CONTRACT-000032,2026-05-01,2026-06-02,2026-06-12,808.05,649.34,814.57,120.56,694.01,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000333,CONTRACT-000033,2026-05-01,2026-06-02,2026-06-12,966.55,873.65,963.56,168.62,794.94,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000334,CONTRACT-000034,2026-05-01,2026-06-02,2026-06-12,722.85,709.23,734.48,89.61,644.87,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000335,CONTRACT-000035,2026-05-01,2026-06-02,2026-06-12,482.88,347.04,508.91,74.4,434.51,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000336,CONTRACT-000036,2026-05-01,2026-06-02,2026-06-12,1106.73,867.99,1095.33,213.48,881.85,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000337,CONTRACT-000037,2026-05-01,2026-06-02,2026-06-12,704.41,569.16,717.15,142,575.15,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000338,CONTRACT-000038,2026-05-01,2026-06-02,2026-06-12,633.3,469.81,650.3,92.47,557.83,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000339,CONTRACT-000039,2026-05-01,2026-06-02,2026-06-12,292.32,253.73,329.78,42.38,287.4,OPEN,NULL,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000340,CONTRACT-000040,2026-05-01,2026-06-02,2026-06-12,599.32,377.13,618.36,119.53,498.83,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000341,CONTRACT-000041,2026-05-01,2026-06-02,2026-06-12,855.47,627,859.14,139.18,719.96,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000342,CONTRACT-000042,2026-05-01,2026-06-02,2026-06-12,697.78,641.82,710.91,128.03,582.88,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000343,CONTRACT-000043,2026-05-01,2026-06-02,2026-06-12,956.43,660.35,954.04,179.36,774.68,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000344,CONTRACT-000044,2026-05-01,2026-06-02,2026-06-12,517.02,466.71,541,90.73,450.27,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000345,CONTRACT-000045,2026-05-01,2026-06-02,2026-06-12,1221.59,925.02,1203.29,193.25,1010.04,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000346,CONTRACT-000046,2026-05-01,2026-06-02,2026-06-12,938.2,816.05,936.91,174.55,762.36,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000347,CONTRACT-000047,2026-05-01,2026-06-02,2026-06-12,945.88,923.58,944.13,126.7,817.43,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000348,CONTRACT-000048,2026-05-01,2026-06-02,2026-06-12,534.33,509.77,557.27,81.25,476.02,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000349,CONTRACT-000049,2026-05-01,2026-06-02,2026-06-12,503.19,366.07,528,59.88,468.12,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000350,CONTRACT-000050,2026-05-01,2026-06-02,2026-06-12,754.12,592.5,763.87,145.75,618.12,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000351,CONTRACT-000051,2026-05-01,2026-06-02,2026-06-12,942.88,787.41,941.31,97.99,843.32,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000352,CONTRACT-000052,2026-05-01,2026-06-02,2026-06-12,562.23,507.6,583.5,60.28,523.22,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000353,CONTRACT-000053,2026-05-01,2026-06-02,2026-06-12,994.5,936.01,989.83,169.85,819.98,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000354,CONTRACT-000054,2026-05-01,2026-06-02,2026-06-12,321.55,316.58,357.26,47.91,309.35,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000355,CONTRACT-000055,2026-05-01,2026-06-02,2026-06-12,235.64,235.64,276.5,53.75,222.75,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000356,CONTRACT-000056,2026-05-01,2026-06-02,2026-06-12,903.56,628.52,904.35,165.04,739.31,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000357,CONTRACT-000057,2026-05-01,2026-06-02,2026-06-12,247.18,224.47,287.35,54.02,233.33,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000358,CONTRACT-000058,2026-05-01,2026-06-02,2026-06-12,745.42,713.98,755.69,120.76,634.93,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000359,CONTRACT-000059,2026-05-01,2026-06-02,2026-06-12,1137.82,1021.53,1124.55,158.79,965.76,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000360,CONTRACT-000060,2026-05-01,2026-06-02,2026-06-12,1059.09,831.19,1050.54,131.53,919.01,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000361,CONTRACT-000061,2026-05-01,2026-06-02,2026-06-12,1210.75,909.12,1193.11,141.86,1051.25,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
INV-000362,CONTRACT-000062,2026-05-01,2026-06-02,2026-06-12,736.96,736.96,747.74,148.73,599.01,PAID,2026-06-09T13:00:00Z,2026-06-05T10:00:00Z,2026-08-01T10:00:00Z,batch-20260801-001
